event,elapsed_sec,unix_sec,cloud_count,cloud_gap_sec,cloud_frame_id,eth1_rx_bytes,eth1_rx_packets,eth1_rx_errors,eth1_rx_dropped,eth1_tx_bytes,eth1_tx_packets,eth1_tx_errors,eth1_tx_dropped
counter_sample,401.065008,1786193974.096750,4886,,base_link,430084786,344963,0,0,368930,2655,0,0
counter_sample,402.064385,1786193975.096124,4901,,base_link,431349874,345929,0,0,369460,2660,0,0
counter_sample,403.064952,1786193976.096691,4915,,base_link,432529652,346830,0,0,369884,2664,0,0
counter_sample,404.065083,1786193977.096827,4930,,base_link,433795148,347798,0,0,370414,2669,0,0
counter_sample,405.064988,1786193978.096728,4945,,base_link,435058402,348761,0,0,370732,2672,0,0
counter_sample,406.064503,1786193979.096246,4960,,base_link,436322444,349722,0,0,370944,2674,0,0
counter_sample,407.065013,1786193980.096754,4974,,base_link,437503850,350627,0,0,371474,2679,0,0
counter_sample,408.064968,1786193981.096709,4989,,base_link,438769360,351614,0,0,372518,2685,0,0
counter_sample,409.064975,1786193982.096717,5004,,base_link,440031272,352572,0,0,372518,2685,0,0
counter_sample,410.065622,1786193983.097362,5019,,base_link,441226888,353488,0,0,373048,2690,0,0
counter_sample,411.065182,1786193984.096923,5033,,base_link,442474702,354441,0,0,373472,2694,0,0
counter_sample,412.065101,1786193985.096843,5048,,base_link,443740102,355409,0,0,374002,2699,0,0
counter_sample,413.065031,1786193986.096771,5058,,base_link,444584304,356061,0,0,374362,2703,0,0
counter_sample,414.065072,1786193987.096825,5063,,base_link,445011588,356403,0,0,374574,2705,0,0
counter_sample,415.064987,1786193988.096728,5078,,base_link,446277184,357369,0,0,375104,2710,0,0
counter_sample,416.065064,1786193989.096806,5087,,base_link,447041458,357990,0,0,376148,2716,0,0
counter_sample,417.065157,1786193990.096898,5094,,base_link,447631466,358446,0,0,376148,2716,0,0
counter_sample,418.065053,1786193991.096796,5107,,base_link,448724294,359280,0,0,376678,2721,0,0
counter_sample,419.065086,1786193992.096829,5118,,base_link,449654290,359994,0,0,377102,2725,0,0
counter_sample,420.065046,1786193993.096788,5127,,base_link,450414890,360589,0,0,377674,2731,0,0
counter_sample,421.064673,1786193994.096418,5142,,base_link,451676830,361549,0,0,377992,2734,0,0
counter_sample,422.064973,1786193995.096713,5156,,base_link,452859842,362452,0,0,378204,2736,0,0
counter_sample,423.064981,1786193996.096757,5171,,base_link,454125662,363416,0,0,378734,2741,0,0
counter_sample,424.064833,1786193997.096573,5186,,base_link,455399912,364413,0,0,379778,2747,0,0
counter_sample,425.065023,1786193998.096775,5200,,base_link,456576020,365303,0,0,379778,2747,0,0
counter_sample,426.065051,1786193999.096793,5215,,base_link,457838464,366267,0,0,380308,2752,0,0
counter_sample,427.065292,1786194000.097035,5230,,base_link,459104164,367230,0,0,380774,2757,0,0
counter_sample,428.065068,1786194001.096812,5239,,base_link,459865698,367825,0,0,381304,2762,0,0
counter_sample,429.065110,1786194002.096854,5243,,base_link,460209226,368106,0,0,381622,2765,0,0
counter_sample,430.064938,1786194003.096679,5253,,base_link,461053424,368757,0,0,381834,2767,0,0
counter_sample,431.065003,1786194004.096746,5267,,base_link,462237310,369664,0,0,382364,2772,0,0
counter_sample,432.065007,1786194005.096747,5280,,base_link,463336946,370530,0,0,383408,2778,0,0
counter_sample,433.064513,1786194006.096252,5294,,base_link,464447452,371374,0,0,383450,2779,0,0
counter_sample,434.065046,1786194007.096790,5308,,base_link,465696614,372325,0,0,383980,2784,0,0
counter_sample,435.064878,1786194008.096621,5323,,base_link,466960914,373289,0,0,384404,2788,0,0
counter_sample,436.065064,1786194009.096805,5337,,base_link,468142328,374194,0,0,384934,2793,0,0
counter_sample,437.065048,1786194010.096790,5352,,base_link,469404698,375147,0,0,385252,2796,0,0
counter_sample,438.065014,1786194011.096757,5366,,base_link,470583248,376046,0,0,385464,2798,0,0
counter_sample,439.064776,1786194012.096517,5381,,base_link,471848226,377013,0,0,385994,2803,0,0
counter_sample,440.065050,1786194013.096798,5384,,base_link,472112304,377262,0,0,387038,2809,0,0
counter_sample,441.064968,1786194014.096710,5399,,base_link,473374282,378219,0,0,387038,2809,0,0
counter_sample,442.065143,1786194015.096887,5413,,base_link,474570022,379131,0,0,387568,2814,0,0
counter_sample,443.065066,1786194016.096809,5420,,base_link,475149136,379590,0,0,387992,2818,0,0
counter_sample,444.065005,1786194017.096746,5420,,base_link,475158408,379630,0,0,388522,2823,0,0
counter_sample,445.065099,1786194018.096842,5420,,base_link,475165362,379663,0,0,388840,2826,0,0
cloud_gap,445.381127,1786194018.412882,5421,2.898210,base_link,475184044,379688,0,0,389052,2828,0,0
counter_sample,446.064965,1786194019.096704,5430,,base_link,476011084,380316,0,0,389052,2828,0,0
counter_sample,447.065011,1786194020.096752,5445,,base_link,477275488,381280,0,0,389582,2833,0,0
counter_sample,448.065097,1786194021.096841,5460,,base_link,478540842,382267,0,0,390626,2839,0,0
counter_sample,449.064909,1786194022.096651,5472,,base_link,479550714,383038,0,0,390668,2840,0,0
counter_sample,450.064968,1786194023.096708,5486,,base_link,480730802,383940,0,0,391198,2845,0,0
counter_sample,451.065013,1786194024.096756,5501,,base_link,481995874,384902,0,0,391622,2849,0,0
counter_sample,452.064980,1786194025.096721,5516,,base_link,483261946,385871,0,0,392152,2854,0,0
counter_sample,453.065036,1786194026.096777,5523,,base_link,483856530,386339,0,0,392470,2857,0,0
counter_sample,454.064889,1786194027.096630,5535,,base_link,484868442,387114,0,0,392724,2860,0,0
counter_sample,455.065000,1786194028.096742,5549,,base_link,486048976,388019,0,0,393254,2865,0,0
counter_sample,456.065037,1786194029.096778,5564,,base_link,487316820,389009,0,0,394298,2871,0,0
counter_sample,457.065109,1786194030.096860,5568,,base_link,487655858,389282,0,0,394298,2871,0,0
counter_sample,458.065057,1786194031.096801,5568,,base_link,487664222,389320,0,0,394828,2876,0,0
cloud_gap,458.578435,1786194031.610190,5569,2.266451,base_link,487684678,389350,0,0,395040,2878,0,0
counter_sample,459.064800,1786194032.096541,5576,,base_link,488340636,389847,0,0,395252,2880,0,0
counter_sample,460.065075,1786194033.096819,5590,,base_link,489522242,390752,0,0,395782,2885,0,0
counter_sample,461.065052,1786194034.096796,5605,,base_link,490786586,391714,0,0,396100,2888,0,0
counter_sample,462.064996,1786194035.096739,5620,,base_link,492050810,392676,0,0,396312,2890,0,0
counter_sample,463.064810,1786194036.096560,5635,,base_link,493314904,393643,0,0,396842,2895,0,0
counter_sample,464.064976,1786194037.096717,5647,,base_link,494331712,394447,0,0,397886,2901,0,0
counter_sample,465.064970,1786194038.096710,5651,,base_link,494673760,394724,0,0,397928,2902,0,0
counter_sample,466.065046,1786194039.096790,5665,,base_link,495853916,395624,0,0,398458,2907,0,0
counter_sample,467.065304,1786194040.097048,5680,,base_link,497118534,396587,0,0,398882,2911,0,0
counter_sample,468.064344,1786194041.096083,5695,,base_link,498383696,397554,0,0,399412,2916,0,0
counter_sample,469.065007,1786194042.096748,5709,,base_link,499563688,398454,0,0,399730,2919,0,0
counter_sample,470.065235,1786194043.096979,5724,,base_link,500826890,399417,0,0,399942,2921,0,0
counter_sample,471.065039,1786194044.096780,5736,,base_link,501841126,400199,0,0,400472,2926,0,0
counter_sample,472.065179,1786194045.096918,5751,,base_link,503041248,401138,0,0,401516,2932,0,0
counter_sample,473.065152,1786194046.096894,5765,,base_link,504286682,402082,0,0,401558,2933,0,0
counter_sample,474.064965,1786194047.096706,5780,,base_link,505552028,403047,0,0,402088,2938,0,0
counter_sample,475.064890,1786194048.096632,5795,,base_link,506816042,404014,0,0,402512,2942,0,0
counter_sample,476.065357,1786194049.097097,5809,,base_link,508012890,404928,0,0,403042,2947,0,0
counter_sample,477.065060,1786194050.096800,5821,,base_link,509008944,405694,0,0,403402,2951,0,0
counter_sample,478.065059,1786194051.096802,5835,,base_link,510191018,406595,0,0,403614,2953,0,0
counter_sample,479.064989,1786194052.096728,5850,,base_link,511456926,407563,0,0,404144,2958,0,0
counter_sample,480.065131,1786194053.096874,5865,,base_link,512719848,408546,0,0,405188,2964,0,0
counter_sample,481.064931,1786194054.096672,5879,,base_link,513916606,409453,0,0,405188,2964,0,0
counter_sample,482.065086,1786194055.096826,5894,,base_link,515165850,410405,0,0,405718,2969,0,0
counter_sample,483.065040,1786194056.096781,5909,,base_link,516429678,411367,0,0,406142,2973,0,0
counter_sample,484.064451,1786194057.096193,5924,,base_link,517643228,412294,0,0,406672,2978,0,0
counter_sample,485.065030,1786194058.096771,5938,,base_link,518876496,413232,0,0,406990,2981,0,0
counter_sample,486.064991,1786194059.096731,5953,,base_link,520140046,414191,0,0,407202,2983,0,0
counter_sample,487.065124,1786194060.096869,5967,,base_link,521321278,415096,0,0,407732,2988,0,0
counter_sample,488.065058,1786194061.096802,5982,,base_link,522588544,416078,0,0,408776,2994,0,0
counter_sample,489.065069,1786194062.096812,5997,,base_link,523851576,417036,0,0,408776,2994,0,0
counter_sample,490.065089,1786194063.096830,6012,,base_link,525116956,418004,0,0,409306,2999,0,0
counter_sample,491.064956,1786194064.096697,6024,,base_link,526127564,418780,0,0,409730,3003,0,0
counter_sample,492.064996,1786194065.096745,6039,,base_link,527395108,419746,0,0,410260,3008,0,0
counter_sample,493.065098,1786194066.096839,6053,,base_link,528578728,420658,0,0,410578,3011,0,0
counter_sample,494.064936,1786194067.096676,6058,,base_link,529002246,420990,0,0,410832,3014,0,0
counter_sample,495.064974,1786194068.096715,6070,,base_link,530015084,421767,0,0,411362,3019,0,0
counter_sample,496.064972,1786194069.096712,6084,,base_link,531198208,422695,0,0,412406,3025,0,0
counter_sample,497.064624,1786194070.096364,6099,,base_link,532457902,423647,0,0,412448,3026,0,0
counter_sample,498.065119,1786194071.096869,6113,,base_link,533638534,424549,0,0,412978,3031,0,0
counter_sample,499.064958,1786194072.096698,6128,,base_link,534902958,425509,0,0,413402,3035,0,0
counter_sample,500.064994,1786194073.096736,6133,,base_link,535330712,425856,0,0,413932,3040,0,0
counter_sample,501.065088,1786194074.096831,6133,,base_link,535337880,425890,0,0,414250,3043,0,0
counter_sample,502.065093,1786194075.096835,6133,,base_link,535345348,425924,0,0,414462,3045,0,0
counter_sample,503.065146,1786194076.096889,6133,,base_link,535354158,425963,0,0,414992,3050,0,0
counter_sample,504.065099,1786194077.096843,6133,,base_link,535365306,426027,0,0,416036,3056,0,0
counter_sample,505.065017,1786194078.096756,6133,,base_link,535371100,426056,0,0,416036,3056,0,0
cloud_gap,505.578842,1786194078.610597,6134,5.870285,base_link,535391872,426086,0,0,416248,3058,0,0
counter_sample,506.065120,1786194079.096863,6136,,base_link,535632990,426282,0,0,416608,3062,0,0
counter_sample,507.065005,1786194080.096747,6144,,base_link,536316312,426817,0,0,417032,3066,0,0
counter_sample,508.064991,1786194081.096733,6159,,base_link,537582258,427786,0,0,417562,3071,0,0
counter_sample,509.064908,1786194082.096649,6171,,base_link,538594446,428562,0,0,417880,3074,0,0
counter_sample,510.065372,1786194083.097112,6182,,base_link,539539714,429288,0,0,418092,3076,0,0
counter_sample,511.065096,1786194084.096838,6197,,base_link,540786578,430236,0,0,418622,3081,0,0
counter_sample,512.064921,1786194085.096661,6212,,base_link,542052412,431223,0,0,419666,3087,0,0
counter_sample,513.065038,1786194086.096782,6227,,base_link,543314868,432181,0,0,419666,3087,0,0
counter_sample,514.064601,1786194087.096341,6242,,base_link,544579446,433144,0,0,420196,3092,0,0
counter_sample,515.065035,1786194088.096776,6256,,base_link,545760314,434048,0,0,420620,3096,0,0
counter_sample,516.064881,1786194089.096624,6271,,base_link,547024456,435015,0,0,421150,3101,0,0
counter_sample,517.065016,1786194090.096758,6280,,base_link,547784280,435603,0,0,421468,3104,0,0
counter_sample,518.065051,1786194091.096794,6294,,base_link,548965424,436501,0,0,421680,3106,0,0
counter_sample,519.064889,1786194092.096630,6306,,base_link,549977512,437282,0,0,422252,3112,0,0
counter_sample,520.064999,1786194093.096740,6320,,base_link,551160972,438210,0,0,423296,3118,0,0
counter_sample,521.065050,1786194094.096792,6334,,base_link,552338628,439103,0,0,423296,3118,0,0
counter_sample,522.065079,1786194095.096821,6341,,base_link,552932936,439575,0,0,423826,3123,0,0
counter_sample,523.065126,1786194096.096870,6354,,base_link,554029408,440415,0,0,424250,3127,0,0
counter_sample,524.064907,1786194097.096648,6369,,base_link,555293018,441378,0,0,424780,3132,0,0
counter_sample,525.065061,1786194098.096802,6383,,base_link,556473188,442277,0,0,425098,3135,0,0
counter_sample,526.065057,1786194099.096798,6386,,base_link,556731460,442495,0,0,425310,3137,0,0
counter_sample,527.065289,1786194100.097029,6400,,base_link,557912198,443396,0,0,425840,3142,0,0
counter_sample,528.064641,1786194101.096378,6415,,base_link,559112698,444340,0,0,426884,3148,0,0
counter_sample,529.065034,1786194102.096777,6426,,base_link,560105262,445095,0,0,426926,3149,0,0
counter_sample,530.064988,1786194103.096730,6441,,base_link,561368078,446055,0,0,427456,3154,0,0
counter_sample,531.065009,1786194104.096750,6455,,base_link,562548562,446957,0,0,427880,3158,0,0
counter_sample,532.065008,1786194105.096749,6470,,base_link,563812554,447921,0,0,428410,3163,0,0
counter_sample,533.065057,1786194106.096798,6485,,base_link,565075294,448882,0,0,428770,3167,0,0
counter_sample,534.064897,1786194107.096638,6500,,base_link,566339646,449842,0,0,428982,3169,0,0
counter_sample,535.065043,1786194108.096785,6514,,base_link,567520420,450744,0,0,429554,3175,0,0
counter_sample,536.064960,1786194109.096700,6529,,base_link,568788332,451736,0,0,430598,3181,0,0
counter_sample,537.064804,1786194110.096547,6544,,base_link,570049732,452694,0,0,430598,3181,0,0
counter_sample,538.065009,1786194111.096752,6559,,base_link,571313808,453656,0,0,431128,3186,0,0
counter_sample,539.066045,1786194112.097784,6574,,base_link,572551868,454611,0,0,431552,3190,0,0
counter_sample,540.064955,1786194113.096696,6588,,base_link,573759784,455527,0,0,432082,3195,0,0
counter_sample,541.065197,1786194114.096935,6603,,base_link,574999308,456477,0,0,432400,3198,0,0
counter_sample,542.065002,1786194115.096743,6617,,base_link,576202272,457383,0,0,432612,3200,0,0
counter_sample,543.065023,1786194116.096765,6632,,base_link,577465862,458348,0,0,433142,3205,0,0
counter_sample,544.064974,1786194117.096714,6647,,base_link,578734706,459342,0,0,434186,3211,0,0
counter_sample,545.064991,1786194118.096733,6661,,base_link,579912776,460235,0,0,434186,3211,0,0
counter_sample,546.065046,1786194119.096787,6676,,base_link,581177224,461199,0,0,434716,3216,0,0
counter_sample,547.065025,1786194120.096770,6688,,base_link,582189818,461974,0,0,435140,3220,0,0
counter_sample,548.064973,1786194121.096714,6703,,base_link,583454922,462942,0,0,435670,3225,0,0
counter_sample,549.065169,1786194122.096911,6717,,base_link,584634614,463842,0,0,435988,3228,0,0
counter_sample,550.065101,1786194123.096844,6732,,base_link,585896862,464800,0,0,436200,3230,0,0
counter_sample,551.065439,1786194124.097182,6746,,base_link,587093314,465714,0,0,436730,3235,0,0
counter_sample,552.065077,1786194125.096820,6761,,base_link,588344556,466695,0,0,437774,3241,0,0
counter_sample,553.065048,1786194126.096790,6776,,base_link,589605444,467649,0,0,437774,3241,0,0
counter_sample,554.065612,1786194127.097353,6790,,base_link,590802032,468563,0,0,438304,3246,0,0
counter_sample,555.065000,1786194128.096739,6805,,base_link,592049402,469512,0,0,438728,3250,0,0
counter_sample,556.065923,1786194129.097665,6820,,base_link,593315142,470478,0,0,439258,3255,0,0
counter_sample,557.065056,1786194130.096799,6835,,base_link,594578146,471436,0,0,439576,3258,0,0
counter_sample,558.065067,1786194131.096812,6849,,base_link,595756954,472336,0,0,439788,3260,0,0
counter_sample,559.065054,1786194132.096797,6864,,base_link,597022276,473301,0,0,440318,3265,0,0
counter_sample,560.065019,1786194133.096759,6879,,base_link,598291154,474290,0,0,441362,3271,0,0
counter_sample,561.065165,1786194134.096908,6893,,base_link,599468484,475184,0,0,441404,3272,0,0
counter_sample,562.065009,1786194135.096750,6908,,base_link,600732072,476150,0,0,441934,3277,0,0
counter_sample,563.065035,1786194136.096779,6912,,base_link,601076288,476436,0,0,442358,3281,0,0
counter_sample,564.065078,1786194137.096821,6923,,base_link,602006574,477156,0,0,442930,3287,0,0
counter_sample,565.065028,1786194138.096770,6938,,base_link,603269324,478118,0,0,443290,3291,0,0
counter_sample,566.064652,1786194139.096405,6953,,base_link,604533748,479079,0,0,443502,3293,0,0
counter_sample,567.064500,1786194140.096240,6968,,base_link,605731034,479996,0,0,444032,3298,0,0
counter_sample,568.064949,1786194141.096690,6979,,base_link,606730110,480790,0,0,445076,3304,0,0
counter_sample,569.065086,1786194142.096828,6990,,base_link,607655680,481497,0,0,445076,3304,0,0
counter_sample,570.065239,1786194143.096982,7005,,base_link,608920158,482458,0,0,445606,3309,0,0
counter_sample,571.064947,1786194144.096688,7020,,base_link,610186854,483422,0,0,446030,3313,0,0
counter_sample,572.065061,1786194145.096802,7035,,base_link,611452316,484389,0,0,446560,3318,0,0
counter_sample,573.065082,1786194146.096822,7049,,base_link,612631620,485290,0,0,446920,3322,0,0
counter_sample,574.065037,1786194147.096781,7064,,base_link,613895364,486252,0,0,447132,3324,0,0
counter_sample,575.064949,1786194148.096689,7079,,base_link,615159820,487218,0,0,447662,3329,0,0
counter_sample,576.064999,1786194149.096740,7091,,base_link,616175816,488024,0,0,448706,3335,0,0
counter_sample,577.065036,1786194150.096777,7106,,base_link,617438236,488978,0,0,448706,3335,0,0
counter_sample,578.065069,1786194151.096811,7120,,base_link,618620308,489882,0,0,449236,3340,0,0
counter_sample,579.065094,1786194152.096837,7135,,base_link,619884778,490845,0,0,449660,3344,0,0
counter_sample,580.065386,1786194153.097127,7147,,base_link,620828990,491582,0,0,450190,3349,0,0
counter_sample,581.064914,1786194154.096660,7161,,base_link,622077198,492525,0,0,450508,3352,0,0
counter_sample,582.065143,1786194155.096888,7176,,base_link,623340794,493485,0,0,450720,3354,0,0
counter_sample,583.065153,1786194156.096895,7191,,base_link,624605852,494446,0,0,451250,3359,0,0
counter_sample,584.065019,1786194157.096761,7206,,base_link,625873284,495438,0,0,452294,3365,0,0
counter_sample,585.064528,1786194158.096268,7221,,base_link,627135834,496395,0,0,452294,3365,0,0
counter_sample,586.064750,1786194159.096493,7236,,base_link,628400490,497358,0,0,452824,3370,0,0
counter_sample,587.065092,1786194160.096837,7250,,base_link,629581228,498261,0,0,453248,3374,0,0
counter_sample,588.065069,1786194161.096812,7264,,base_link,630761936,499165,0,0,453778,3379,0,0
counter_sample,589.065061,1786194162.096804,7279,,base_link,632024076,500123,0,0,454096,3382,0,0
counter_sample,590.065014,1786194163.096753,7294,,base_link,633288492,501081,0,0,454308,3384,0,0
counter_sample,591.064971,1786194164.096710,7308,,base_link,634468430,501982,0,0,454838,3389,0,0
counter_sample,592.065002,1786194165.096770,7323,,base_link,635735226,502974,0,0,455882,3395,0,0
counter_sample,593.064868,1786194166.096611,7338,,base_link,636996858,503933,0,0,455924,3396,0,0
counter_sample,594.065562,1786194167.097302,7346,,base_link,637606492,504415,0,0,456496,3402,0,0
counter_sample,595.065185,1786194168.096929,7357,,base_link,638602700,505181,0,0,456920,3406,0,0
counter_sample,596.065012,1786194169.096752,7372,,base_link,639868890,506148,0,0,457450,3411,0,0
counter_sample,597.065065,1786194170.096806,7387,,base_link,641133210,507108,0,0,457768,3414,0,0
counter_sample,598.065075,1786194171.096818,7401,,base_link,642311568,508005,0,0,457980,3416,0,0
counter_sample,599.065015,1786194172.096757,7416,,base_link,643575002,508966,0,0,458510,3421,0,0
counter_sample,600.064876,1786194173.096607,7427,,base_link,644507620,509709,0,0,459554,3427,0,0
