event,elapsed_sec,unix_sec,cloud_count,cloud_gap_sec,cloud_frame_id,eth0_rx_bytes,eth0_rx_packets,eth0_rx_errors,eth0_rx_dropped,eth0_tx_bytes,eth0_tx_packets,eth0_tx_errors,eth0_tx_dropped,eth1_rx_bytes,eth1_rx_packets,eth1_rx_errors,eth1_rx_dropped,eth1_tx_bytes,eth1_tx_packets,eth1_tx_errors,eth1_tx_dropped
counter_sample,328.058779,1786177191.647152,1978,,base_link,1482926806,1317185,0,0,8363111,38557,0,0,0,0,0,0,0,0,0,0
counter_sample,329.058139,1786177192.646514,1979,,base_link,1482947392,1317238,0,0,8364733,38564,0,0,0,0,0,0,0,0,0,0
counter_sample,330.061501,1786177193.649875,1979,,base_link,1482962392,1317292,0,0,8369307,38579,0,0,0,0,0,0,0,0,0,0
counter_sample,331.065672,1786177194.654047,1979,,base_link,1482972528,1317332,0,0,8370351,38583,0,0,0,0,0,0,0,0,0,0
counter_sample,332.060467,1786177195.648851,1979,,base_link,1482981088,1317368,0,0,8371757,38588,0,0,0,0,0,0,0,0,0,0
counter_sample,333.057651,1786177196.646026,1979,,base_link,1482991268,1317408,0,0,8372075,38591,0,0,0,0,0,0,0,0,0,0
counter_sample,334.057886,1786177197.646260,1979,,base_link,1483001622,1317450,0,0,8373761,38598,0,0,0,0,0,0,0,0,0,0
counter_sample,335.060454,1786177198.648829,1979,,base_link,1483010994,1317490,0,0,8375289,38604,0,0,0,0,0,0,0,0,0,0
cloud_gap,335.154217,1786177198.742615,1980,7.025422,base_link,1483021042,1317500,0,0,8375289,38604,0,0,0,0,0,0,0,0,0,0
counter_sample,336.057576,1786177199.645951,1988,,base_link,1483095948,1317611,0,0,8376333,38610,0,0,0,0,0,0,0,0,0,0
counter_sample,337.066293,1786177200.654676,1999,,base_link,1483198314,1317724,0,0,8377593,38616,0,0,0,0,0,0,0,0,0,0
counter_sample,338.057829,1786177201.646205,2005,,base_link,1483262722,1317814,0,0,8382891,38633,0,0,0,0,0,0,0,0,0,0
counter_sample,339.059445,1786177202.647831,2013,,base_link,1483338522,1317902,0,0,8384059,38637,0,0,0,0,0,0,0,0,0,0
counter_sample,340.061046,1786177203.649421,2023,,base_link,1483428968,1317997,0,0,8385103,38641,0,0,0,0,0,0,0,0,0,0
counter_sample,341.060367,1786177204.648744,2030,,base_link,1483495036,1318079,0,0,8386145,38646,0,0,0,0,0,0,0,0,0,0
counter_sample,342.061279,1786177205.649655,2041,,base_link,1483595970,1318186,0,0,8387427,38651,0,0,0,0,0,0,0,0,0,0
counter_sample,343.057865,1786177206.646241,2048,,base_link,1483663754,1318266,0,0,8388593,38656,0,0,0,0,0,0,0,0,0,0
counter_sample,344.060406,1786177207.648784,2058,,base_link,1483761338,1318399,0,0,8390403,38665,0,0,0,0,0,0,0,0,0,0
counter_sample,345.058249,1786177208.646623,2067,,base_link,1483845524,1318501,0,0,8391343,38671,0,0,0,0,0,0,0,0,0,0
counter_sample,346.064445,1786177209.652825,2075,,base_link,1483925898,1318602,0,0,8396279,38687,0,0,0,0,0,0,0,0,0,0
counter_sample,347.058524,1786177210.646899,2085,,base_link,1484019170,1318702,0,0,8398171,38693,0,0,0,0,0,0,0,0,0,0
counter_sample,348.057997,1786177211.646371,2092,,base_link,1484086270,1318781,0,0,8398895,38697,0,0,0,0,0,0,0,0,0,0
counter_sample,349.057767,1786177212.646162,2102,,base_link,1484181126,1318883,0,0,8399575,38701,0,0,0,0,0,0,0,0,0,0
counter_sample,350.057658,1786177213.646034,2110,,base_link,1484257612,1318971,0,0,8401581,38708,0,0,0,0,0,0,0,0,0,0
counter_sample,351.058362,1786177214.646739,2118,,base_link,1484333252,1319057,0,0,8402385,38712,0,0,0,0,0,0,0,0,0,0
counter_sample,352.059441,1786177215.647817,2129,,base_link,1484437916,1319195,0,0,8403791,38719,0,0,0,0,0,0,0,0,0,0
counter_sample,353.057818,1786177216.646193,2137,,base_link,1484517550,1319292,0,0,8405413,38726,0,0,0,0,0,0,0,0,0,0
counter_sample,354.058014,1786177217.646676,2146,,base_link,1484607714,1319400,0,0,8409987,38741,0,0,0,0,0,0,0,0,0,0
counter_sample,355.061293,1786177218.649667,2153,,base_link,1484682808,1319487,0,0,8411517,38746,0,0,0,0,0,0,0,0,0,0
counter_sample,356.059264,1786177219.647643,2161,,base_link,1484749934,1319566,0,0,8412923,38751,0,0,0,0,0,0,0,0,0,0
counter_sample,357.058091,1786177220.646467,2171,,base_link,1484844090,1319667,0,0,8413241,38754,0,0,0,0,0,0,0,0,0,0
counter_sample,358.061370,1786177221.649746,2180,,base_link,1484927110,1319762,0,0,8414927,38761,0,0,0,0,0,0,0,0,0,0
counter_sample,359.058383,1786177222.646758,2186,,base_link,1484986972,1319836,0,0,8416455,38767,0,0,0,0,0,0,0,0,0,0
counter_sample,360.057737,1786177223.646119,2196,,base_link,1485084128,1319970,0,0,8417499,38773,0,0,0,0,0,0,0,0,0,0
counter_sample,361.058763,1786177224.647140,2203,,base_link,1485155294,1320059,0,0,8418759,38779,0,0,0,0,0,0,0,0,0,0
counter_sample,362.057756,1786177225.646132,2210,,base_link,1485225804,1320152,0,0,8424057,38796,0,0,0,0,0,0,0,0,0,0
counter_sample,363.057749,1786177226.646126,2216,,base_link,1485285506,1320227,0,0,8425225,38800,0,0,0,0,0,0,0,0,0,0
counter_sample,364.057700,1786177227.646075,2216,,base_link,1485294118,1320263,0,0,8426269,38804,0,0,0,0,0,0,0,0,0,0
counter_sample,365.057907,1786177228.646282,2216,,base_link,1485304460,1320304,0,0,8427311,38809,0,0,0,0,0,0,0,0,0,0
counter_sample,366.059074,1786177229.647473,2216,,base_link,1485314734,1320345,0,0,8428593,38814,0,0,0,0,0,0,0,0,0,0
cloud_gap,366.184678,1786177229.773091,2217,3.514257,base_link,1485324610,1320357,0,0,8428699,38815,0,0,0,0,0,0,0,0,0,0
counter_sample,367.061307,1786177230.649681,2226,,base_link,1485408582,1320443,0,0,8429759,38819,0,0,0,0,0,0,0,0,0,0
counter_sample,368.057746,1786177231.646130,2230,,base_link,1485455918,1320539,0,0,8431527,38827,0,0,0,0,0,0,0,0,0,0
counter_sample,369.057987,1786177232.646363,2241,,base_link,1485560508,1320654,0,0,8432467,38833,0,0,0,0,0,0,0,0,0,0
counter_sample,370.057714,1786177233.646088,2246,,base_link,1485615684,1320738,0,0,8437403,38849,0,0,0,0,0,0,0,0,0,0
counter_sample,371.057608,1786177234.645984,2256,,base_link,1485708796,1320838,0,0,8439295,38855,0,0,0,0,0,0,0,0,0,0
counter_sample,372.057613,1786177235.645987,2265,,base_link,1485790554,1320927,0,0,8439977,38858,0,0,0,0,0,0,0,0,0,0
counter_sample,373.061034,1786177236.649408,2273,,base_link,1485867104,1321016,0,0,8440657,38862,0,0,0,0,0,0,0,0,0,0
counter_sample,374.057666,1786177237.646042,2284,,base_link,1485968654,1321124,0,0,8442663,38869,0,0,0,0,0,0,0,0,0,0
counter_sample,375.058055,1786177238.646430,2290,,base_link,1486027560,1321199,0,0,8443467,38873,0,0,0,0,0,0,0,0,0,0
counter_sample,376.057722,1786177239.646101,2299,,base_link,1486117392,1321327,0,0,8444873,38880,0,0,0,0,0,0,0,0,0,0
counter_sample,377.057878,1786177240.646256,2308,,base_link,1486204050,1321430,0,0,8446495,38887,0,0,0,0,0,0,0,0,0,0
counter_sample,378.057647,1786177241.646023,2316,,base_link,1486286476,1321533,0,0,8451069,38902,0,0,0,0,0,0,0,0,0,0
counter_sample,379.057728,1786177242.646104,2326,,base_link,1486377000,1321632,0,0,8452599,38907,0,0,0,0,0,0,0,0,0,0
counter_sample,380.067225,1786177243.655605,2334,,base_link,1486453048,1321719,0,0,8454005,38912,0,0,0,0,0,0,0,0,0,0
counter_sample,381.058053,1786177244.646430,2345,,base_link,1486554068,1321826,0,0,8454365,38916,0,0,0,0,0,0,0,0,0,0
counter_sample,382.060021,1786177245.648400,2353,,base_link,1486630282,1321915,0,0,8456009,38922,0,0,0,0,0,0,0,0,0,0
counter_sample,383.057956,1786177246.646332,2362,,base_link,1486714674,1322007,0,0,8457537,38928,0,0,0,0,0,0,0,0,0,0
counter_sample,384.057702,1786177247.646079,2369,,base_link,1486785606,1322119,0,0,8458581,38934,0,0,0,0,0,0,0,0,0,0
counter_sample,385.057672,1786177248.646049,2377,,base_link,1486863976,1322215,0,0,8459841,38940,0,0,0,0,0,0,0,0,0,0
counter_sample,386.061676,1786177249.650059,2387,,base_link,1486969360,1322335,0,0,8465139,38957,0,0,0,0,0,0,0,0,0,0
counter_sample,387.060457,1786177250.648837,2394,,base_link,1487028326,1322410,0,0,8466307,38961,0,0,0,0,0,0,0,0,0,0
counter_sample,388.061356,1786177251.649731,2394,,base_link,1487037100,1322447,0,0,8467351,38965,0,0,0,0,0,0,0,0,0,0
counter_sample,389.061427,1786177252.649803,2394,,base_link,1487047228,1322487,0,0,8468393,38970,0,0,0,0,0,0,0,0,0,0
counter_sample,390.057645,1786177253.646030,2394,,base_link,1487057522,1322528,0,0,8469675,38975,0,0,0,0,0,0,0,0,0,0
counter_sample,391.057789,1786177254.646166,2394,,base_link,1487066324,1322565,0,0,8470841,38980,0,0,0,0,0,0,0,0,0,0
counter_sample,392.059980,1786177255.648356,2394,,base_link,1487081052,1322637,0,0,8472609,38988,0,0,0,0,0,0,0,0,0,0
cloud_gap,392.306935,1786177255.895329,2395,5.571251,base_link,1487092464,1322657,0,0,8473189,38990,0,0,0,0,0,0,0,0,0,0
counter_sample,393.057862,1786177256.646244,2404,,base_link,1487170460,1322740,0,0,8473549,38994,0,0,0,0,0,0,0,0,0,0
counter_sample,394.057912,1786177257.646287,2412,,base_link,1487249522,1322841,0,0,8478485,39010,0,0,0,0,0,0,0,0,0,0
counter_sample,395.057642,1786177258.646018,2418,,base_link,1487308626,1322915,0,0,8480377,39016,0,0,0,0,0,0,0,0,0,0
counter_sample,396.057587,1786177259.645963,2425,,base_link,1487377514,1322995,0,0,8481059,39019,0,0,0,0,0,0,0,0,0,0
counter_sample,397.057713,1786177260.646089,2432,,base_link,1487445340,1323079,0,0,8481781,39024,0,0,0,0,0,0,0,0,0,0
counter_sample,398.058593,1786177261.646968,2442,,base_link,1487538672,1323179,0,0,8483787,39031,0,0,0,0,0,0,0,0,0,0
counter_sample,399.060399,1786177262.648777,2449,,base_link,1487603826,1323259,0,0,8484633,39036,0,0,0,0,0,0,0,0,0,0
counter_sample,400.057790,1786177263.646168,2457,,base_link,1487684418,1323377,0,0,8486039,39043,0,0,0,0,0,0,0,0,0,0
counter_sample,401.058386,1786177264.646761,2464,,base_link,1487753982,1323465,0,0,8487661,39050,0,0,0,0,0,0,0,0,0,0
counter_sample,402.059385,1786177265.647759,2471,,base_link,1487825670,1323561,0,0,8492235,39065,0,0,0,0,0,0,0,0,0,0
counter_sample,403.059887,1786177266.648268,2482,,base_link,1487925482,1323665,0,0,8493765,39070,0,0,0,0,0,0,0,0,0,0
counter_sample,404.061260,1786177267.649635,2491,,base_link,1488007634,1323756,0,0,8495171,39075,0,0,0,0,0,0,0,0,0,0
counter_sample,405.061339,1786177268.649714,2500,,base_link,1488092744,1323851,0,0,8495489,39078,0,0,0,0,0,0,0,0,0,0
counter_sample,406.057792,1786177269.646167,2510,,base_link,1488185340,1323954,0,0,8497175,39085,0,0,0,0,0,0,0,0,0,0
counter_sample,407.058129,1786177270.646504,2519,,base_link,1488268004,1324046,0,0,8498703,39091,0,0,0,0,0,0,0,0,0,0
counter_sample,408.057701,1786177271.646074,2526,,base_link,1488339750,1324159,0,0,8499747,39097,0,0,0,0,0,0,0,0,0,0
counter_sample,409.057976,1786177272.646423,2535,,base_link,1488426340,1324260,0,0,8501007,39103,0,0,0,0,0,0,0,0,0,0
counter_sample,410.057761,1786177273.646135,2543,,base_link,1488507548,1324363,0,0,8506305,39120,0,0,0,0,0,0,0,0,0,0
counter_sample,411.058260,1786177274.646636,2555,,base_link,1488617086,1324473,0,0,8506987,39123,0,0,0,0,0,0,0,0,0,0
counter_sample,412.061384,1786177275.649756,2560,,base_link,1488667222,1324541,0,0,8508031,39127,0,0,0,0,0,0,0,0,0,0
counter_sample,413.059570,1786177276.647945,2560,,base_link,1488677564,1324582,0,0,8509073,39132,0,0,0,0,0,0,0,0,0,0
counter_sample,414.062363,1786177277.650745,2560,,base_link,1488687858,1324623,0,0,8510355,39137,0,0,0,0,0,0,0,0,0,0
cloud_gap,415.014604,1786177278.602996,2561,3.383723,base_link,1488704838,1324665,0,0,8511415,39141,0,0,0,0,0,0,0,0,0,0
counter_sample,415.057733,1786177278.646109,2561,,base_link,1488705210,1324667,0,0,8511521,39142,0,0,0,0,0,0,0,0,0,0
counter_sample,416.058776,1786177279.647151,2569,,base_link,1488785524,1324787,0,0,8513289,39150,0,0,0,0,0,0,0,0,0,0
counter_sample,417.058286,1786177280.646664,2575,,base_link,1488847966,1324871,0,0,8514229,39156,0,0,0,0,0,0,0,0,0,0
counter_sample,418.057821,1786177281.646199,2575,,base_link,1488862966,1324925,0,0,8519165,39172,0,0,0,0,0,0,0,0,0,0
counter_sample,419.062424,1786177282.650803,2575,,base_link,1488873102,1324965,0,0,8520571,39177,0,0,0,0,0,0,0,0,0,0
counter_sample,420.057742,1786177283.646116,2575,,base_link,1488881662,1325001,0,0,8521253,39180,0,0,0,0,0,0,0,0,0,0
cloud_gap,420.149974,1786177283.738362,2576,3.509839,base_link,1488890428,1325010,0,0,8521253,39180,0,0,0,0,0,0,0,0,0,0
counter_sample,421.058253,1786177284.646631,2581,,base_link,1488942020,1325078,0,0,8521933,39184,0,0,0,0,0,0,0,0,0,0
counter_sample,422.058726,1786177285.647101,2581,,base_link,1488952314,1325119,0,0,8523939,39191,0,0,0,0,0,0,0,0,0,0
counter_sample,423.059264,1786177286.647640,2581,,base_link,1488961116,1325156,0,0,8524743,39195,0,0,0,0,0,0,0,0,0,0
cloud_gap,424.014935,1786177287.603327,2582,3.521467,base_link,1488982878,1325231,0,0,8525581,39200,0,0,0,0,0,0,0,0,0,0
counter_sample,424.060594,1786177287.648972,2582,,base_link,1488983250,1325233,0,0,8526149,39202,0,0,0,0,0,0,0,0,0,0
counter_sample,425.060976,1786177288.649351,2586,,base_link,1489029602,1325305,0,0,8527771,39209,0,0,0,0,0,0,0,0,0,0
counter_sample,426.057735,1786177289.646111,2586,,base_link,1489044602,1325359,0,0,8532345,39224,0,0,0,0,0,0,0,0,0,0
counter_sample,427.057692,1786177290.646068,2586,,base_link,1489054718,1325399,0,0,8533389,39228,0,0,0,0,0,0,0,0,0,0
cloud_gap,427.815660,1786177291.404049,2587,3.528891,base_link,1489068092,1325430,0,0,8534219,39231,0,0,0,0,0,0,0,0,0,0
counter_sample,428.060273,1786177291.648650,2590,,base_link,1489095746,1325459,0,0,8534795,39233,0,0,0,0,0,0,0,0,0,0
counter_sample,429.058081,1786177292.646458,2592,,base_link,1489123080,1325512,0,0,8535113,39236,0,0,0,0,0,0,0,0,0,0
counter_sample,430.057592,1786177293.645967,2592,,base_link,1489133434,1325554,0,0,8536799,39243,0,0,0,0,0,0,0,0,0,0
counter_sample,431.060119,1786177294.648494,2592,,base_link,1489142450,1325592,0,0,8538327,39249,0,0,0,0,0,0,0,0,0,0
cloud_gap,431.677559,1786177295.265946,2593,3.523384,base_link,1489157430,1325626,0,0,8538645,39252,0,0,0,0,0,0,0,0,0,0
counter_sample,432.058068,1786177295.646444,2598,,base_link,1489205344,1325697,0,0,8539371,39255,0,0,0,0,0,0,0,0,0,0
counter_sample,433.059249,1786177296.647630,2598,,base_link,1489218448,1325745,0,0,8540631,39261,0,0,0,0,0,0,0,0,0,0
counter_sample,434.060637,1786177297.649016,2598,,base_link,1489233448,1325799,0,0,8545929,39278,0,0,0,0,0,0,0,0,0,0
counter_sample,435.061464,1786177298.649839,2598,,base_link,1489243584,1325839,0,0,8546611,39281,0,0,0,0,0,0,0,0,0,0
cloud_gap,435.561504,1786177299.149899,2599,3.540477,base_link,1489255448,1325863,0,0,8547079,39283,0,0,0,0,0,0,0,0,0,0
counter_sample,436.057571,1786177299.645944,2603,,base_link,1489292960,1325905,0,0,8547655,39285,0,0,0,0,0,0,0,0,0,0
counter_sample,437.059573,1786177300.647948,2613,,base_link,1489385158,1326006,0,0,8548697,39290,0,0,0,0,0,0,0,0,0,0
counter_sample,438.057618,1786177301.645993,2620,,base_link,1489453008,1326088,0,0,8549979,39295,0,0,0,0,0,0,0,0,0,0
counter_sample,439.057865,1786177302.646240,2629,,base_link,1489535928,1326180,0,0,8551145,39300,0,0,0,0,0,0,0,0,0,0
counter_sample,440.060469,1786177303.648850,2635,,base_link,1489599400,1326289,0,0,8552955,39309,0,0,0,0,0,0,0,0,0,0
counter_sample,441.058722,1786177304.647097,2635,,base_link,1489612342,1326336,0,0,8553853,39314,0,0,0,0,0,0,0,0,0,0
counter_sample,442.061630,1786177305.650007,2635,,base_link,1489627504,1326391,0,0,8558789,39330,0,0,0,0,0,0,0,0,0,0
counter_sample,443.057747,1786177306.646126,2635,,base_link,1489637478,1326430,0,0,8560195,39335,0,0,0,0,0,0,0,0,0,0
cloud_gap,443.205604,1786177306.793993,2636,3.511823,base_link,1489644514,1326440,0,0,8560301,39336,0,0,0,0,0,0,0,0,0,0
counter_sample,444.057697,1786177307.646073,2644,,base_link,1489718596,1326519,0,0,8560877,39338,0,0,0,0,0,0,0,0,0,0
counter_sample,445.058042,1786177308.646420,2652,,base_link,1489793800,1326607,0,0,8561557,39342,0,0,0,0,0,0,0,0,0,0
counter_sample,446.057707,1786177309.646082,2663,,base_link,1489894220,1326716,0,0,8563605,39350,0,0,0,0,0,0,0,0,0,0
counter_sample,447.058678,1786177310.647057,2670,,base_link,1489959444,1326796,0,0,8564409,39354,0,0,0,0,0,0,0,0,0,0
counter_sample,448.057819,1786177311.646208,2675,,base_link,1490015026,1326898,0,0,8565857,39362,0,0,0,0,0,0,0,0,0,0
counter_sample,449.057696,1786177312.646073,2675,,base_link,1490028130,1326946,0,0,8567479,39369,0,0,0,0,0,0,0,0,0,0
counter_sample,450.060244,1786177313.648624,2675,,base_link,1490043292,1327001,0,0,8572053,39384,0,0,0,0,0,0,0,0,0,0
cloud_gap,450.736118,1786177314.324507,2676,3.377549,base_link,1490055744,1327029,0,0,8572521,39386,0,0,0,0,0,0,0,0,0,0
counter_sample,451.057673,1786177314.646049,2680,,base_link,1490093696,1327069,0,0,8573097,39388,0,0,0,0,0,0,0,0,0,0
counter_sample,452.060435,1786177315.648813,2686,,base_link,1490151912,1327143,0,0,8574503,39393,0,0,0,0,0,0,0,0,0,0
counter_sample,453.060010,1786177316.648386,2695,,base_link,1490236458,1327238,0,0,8574821,39396,0,0,0,0,0,0,0,0,0,0
counter_sample,454.057631,1786177317.646007,2702,,base_link,1490303624,1327320,0,0,8576507,39403,0,0,0,0,0,0,0,0,0,0
counter_sample,455.058588,1786177318.646963,2710,,base_link,1490375772,1327404,0,0,8578035,39409,0,0,0,0,0,0,0,0,0,0
counter_sample,456.057694,1786177319.646069,2715,,base_link,1490431988,1327506,0,0,8579079,39415,0,0,0,0,0,0,0,0,0,0
counter_sample,457.058687,1786177320.647064,2715,,base_link,1490445072,1327554,0,0,8580339,39421,0,0,0,0,0,0,0,0,0,0
counter_sample,458.057732,1786177321.646108,2715,,base_link,1490460072,1327609,0,0,8585637,39438,0,0,0,0,0,0,0,0,0,0
cloud_gap,458.881057,1786177322.469518,2716,3.505080,base_link,1490475920,1327646,0,0,8585849,39440,0,0,0,0,0,0,0,0,0,0
counter_sample,459.057631,1786177322.646006,2717,,base_link,1490487362,1327661,0,0,8586319,39441,0,0,0,0,0,0,0,0,0,0
counter_sample,460.057744,1786177323.646119,2724,,base_link,1490554394,1327741,0,0,8587363,39445,0,0,0,0,0,0,0,0,0,0
counter_sample,461.057653,1786177324.646029,2724,,base_link,1490564522,1327781,0,0,8588405,39450,0,0,0,0,0,0,0,0,0,0
counter_sample,462.057810,1786177325.646187,2724,,base_link,1490574816,1327822,0,0,8589687,39455,0,0,0,0,0,0,0,0,0,0
counter_sample,463.057870,1786177326.646246,2724,,base_link,1490583832,1327860,0,0,8590853,39460,0,0,0,0,0,0,0,0,0,0
cloud_gap,463.282802,1786177326.871200,2725,3.464738,base_link,1490592466,1327874,0,0,8591577,39462,0,0,0,0,0,0,0,0,0,0
counter_sample,464.058204,1786177327.646581,2732,,base_link,1490662804,1327979,0,0,8592621,39468,0,0,0,0,0,0,0,0,0,0
counter_sample,465.057592,1786177328.645967,2740,,base_link,1490741256,1328074,0,0,8593561,39474,0,0,0,0,0,0,0,0,0,0
counter_sample,466.075691,1786177329.664071,2751,,base_link,1490846038,1328195,0,0,8598497,39490,0,0,0,0,0,0,0,0,0,0
counter_sample,467.059663,1786177330.648041,2758,,base_link,1490915074,1328278,0,0,8599903,39495,0,0,0,0,0,0,0,0,0,0
counter_sample,468.061421,1786177331.649799,2769,,base_link,1491013336,1328381,0,0,8600585,39498,0,0,0,0,0,0,0,0,0,0
counter_sample,469.058001,1786177332.646377,2774,,base_link,1491065816,1328451,0,0,8601265,39502,0,0,0,0,0,0,0,0,0,0
counter_sample,470.057743,1786177333.646118,2774,,base_link,1491076110,1328492,0,0,8603271,39509,0,0,0,0,0,0,0,0,0,0
counter_sample,471.060843,1786177334.649223,2774,,base_link,1491085126,1328530,0,0,8604075,39513,0,0,0,0,0,0,0,0,0,0
counter_sample,472.059464,1786177335.647842,2774,,base_link,1491099854,1328602,0,0,8605481,39520,0,0,0,0,0,0,0,0,0,0
cloud_gap,472.091026,1786177335.679411,2775,3.447511,base_link,1491108062,1328608,0,0,8605481,39520,0,0,0,0,0,0,0,0,0,0
counter_sample,473.057639,1786177336.646015,2781,,base_link,1491170134,1328690,0,0,8607103,39527,0,0,0,0,0,0,0,0,0,0
counter_sample,474.058019,1786177337.646395,2781,,base_link,1491185134,1328744,0,0,8611677,39542,0,0,0,0,0,0,0,0,0,0
counter_sample,475.057895,1786177338.646272,2781,,base_link,1491195270,1328784,0,0,8612721,39546,0,0,0,0,0,0,0,0,0,0
counter_sample,476.057749,1786177339.646126,2781,,base_link,1491204044,1328821,0,0,8614127,39551,0,0,0,0,0,0,0,0,0,0
counter_sample,477.057751,1786177340.646127,2781,,base_link,1491214426,1328863,0,0,8614487,39555,0,0,0,0,0,0,0,0,0,0
counter_sample,478.057823,1786177341.646199,2781,,base_link,1491224720,1328904,0,0,8616131,39561,0,0,0,0,0,0,0,0,0,0
cloud_gap,478.487529,1786177342.075921,2782,5.697769,base_link,1491236498,1328925,0,0,8616961,39564,0,0,0,0,0,0,0,0,0,0
counter_sample,479.057919,1786177342.646299,2788,,base_link,1491287344,1328980,0,0,8617659,39567,0,0,0,0,0,0,0,0,0,0
counter_sample,480.058953,1786177343.647332,2796,,base_link,1491365750,1329099,0,0,8620513,39578,0,0,0,0,0,0,0,0,0,0
counter_sample,481.060474,1786177344.648853,2806,,base_link,1491460590,1329205,0,0,8623583,39589,0,0,0,0,0,0,0,0,0,0
counter_sample,482.057673,1786177345.646049,2813,,base_link,1491534870,1329301,0,0,8629605,39608,0,0,0,0,0,0,0,0,0,0
counter_sample,483.057637,1786177346.646014,2822,,base_link,1491619716,1329395,0,0,8630287,39611,0,0,0,0,0,0,0,0,0,0
counter_sample,484.057812,1786177347.646188,2830,,base_link,1491693704,1329479,0,0,8631693,39616,0,0,0,0,0,0,0,0,0,0
counter_sample,485.057667,1786177348.646043,2838,,base_link,1491769078,1329566,0,0,8632735,39621,0,0,0,0,0,0,0,0,0,0
counter_sample,486.057614,1786177349.645990,2849,,base_link,1491868922,1329672,0,0,8634017,39626,0,0,0,0,0,0,0,0,0,0
counter_sample,487.057056,1786177350.645430,2856,,base_link,1491935658,1329753,0,0,8635545,39632,0,0,0,0,0,0,0,0,0,0
counter_sample,488.057610,1786177351.645987,2866,,base_link,1492032848,1329884,0,0,8637313,39640,0,0,0,0,0,0,0,0,0,0
counter_sample,489.059068,1786177352.647447,2873,,base_link,1492103312,1329974,0,0,8638211,39645,0,0,0,0,0,0,0,0,0,0
counter_sample,490.058966,1786177353.647340,2880,,base_link,1492176226,1330069,0,0,8643509,39662,0,0,0,0,0,0,0,0,0,0
counter_sample,491.057687,1786177354.646063,2889,,base_link,1492261298,1330164,0,0,8644915,39667,0,0,0,0,0,0,0,0,0,0
counter_sample,492.057728,1786177355.646104,2897,,base_link,1492336254,1330249,0,0,8645597,39670,0,0,0,0,0,0,0,0,0,0
counter_sample,493.058211,1786177356.646586,2905,,base_link,1492413924,1330338,0,0,8646639,39675,0,0,0,0,0,0,0,0,0,0
counter_sample,494.057789,1786177357.646166,2912,,base_link,1492482326,1330421,0,0,8648645,39682,0,0,0,0,0,0,0,0,0,0
counter_sample,495.058870,1786177358.647246,2923,,base_link,1492581374,1330525,0,0,8649449,39686,0,0,0,0,0,0,0,0,0,0
counter_sample,496.057689,1786177359.646065,2923,,base_link,1492596162,1330598,0,0,8651259,39695,0,0,0,0,0,0,0,0,0,0
counter_sample,497.057686,1786177360.646062,2923,,base_link,1492609112,1330646,0,0,8652923,39703,0,0,0,0,0,0,0,0,0,0
counter_sample,498.057589,1786177361.645963,2923,,base_link,1492624306,1330701,0,0,8657497,39718,0,0,0,0,0,0,0,0,0,0
counter_sample,499.057777,1786177362.646156,2923,,base_link,1492634442,1330741,0,0,8658903,39723,0,0,0,0,0,0,0,0,0,0
counter_sample,500.057727,1786177363.646104,2923,,base_link,1492643216,1330778,0,0,8660309,39728,0,0,0,0,0,0,0,0,0,0
cloud_gap,500.669077,1786177364.257469,2924,5.619317,base_link,1492658752,1330812,0,0,8660627,39731,0,0,0,0,0,0,0,0,0,0
counter_sample,501.057486,1786177364.645859,2929,,base_link,1492700092,1330852,0,0,8660627,39731,0,0,0,0,0,0,0,0,0,0
counter_sample,502.058193,1786177365.646569,2938,,base_link,1492782972,1330947,0,0,8662675,39739,0,0,0,0,0,0,0,0,0,0
counter_sample,503.057603,1786177366.645979,2947,,base_link,1492864348,1331038,0,0,8664245,39746,0,0,0,0,0,0,0,0,0,0
counter_sample,504.058267,1786177367.646643,2955,,base_link,1492944866,1331157,0,0,8665289,39752,0,0,0,0,0,0,0,0,0,0
counter_sample,505.058219,1786177368.646594,2965,,base_link,1493040796,1331264,0,0,8666911,39759,0,0,0,0,0,0,0,0,0,0
counter_sample,506.057717,1786177369.646093,2969,,base_link,1493088660,1331342,0,0,8672209,39776,0,0,0,0,0,0,0,0,0,0
counter_sample,507.058452,1786177370.646891,2978,,base_link,1493172378,1331435,0,0,8672891,39779,0,0,0,0,0,0,0,0,0,0
counter_sample,508.057027,1786177371.645404,2986,,base_link,1493247680,1331520,0,0,8674297,39784,0,0,0,0,0,0,0,0,0,0
counter_sample,509.057673,1786177372.646049,2993,,base_link,1493316066,1331603,0,0,8675339,39789,0,0,0,0,0,0,0,0,0,0
counter_sample,510.057630,1786177373.646004,3001,,base_link,1493390676,1331690,0,0,8676621,39794,0,0,0,0,0,0,0,0,0,0
counter_sample,511.057633,1786177374.646011,3010,,base_link,1493474014,1331783,0,0,8678149,39800,0,0,0,0,0,0,0,0,0,0
counter_sample,512.058268,1786177375.646644,3020,,base_link,1493572390,1331915,0,0,8679917,39808,0,0,0,0,0,0,0,0,0,0
counter_sample,513.057603,1786177376.645979,3027,,base_link,1493644070,1332005,0,0,8680815,39813,0,0,0,0,0,0,0,0,0,0
counter_sample,514.057864,1786177377.646241,3035,,base_link,1493725096,1332106,0,0,8686113,39830,0,0,0,0,0,0,0,0,0,0
counter_sample,515.059136,1786177378.647513,3043,,base_link,1493799164,1332192,0,0,8687519,39835,0,0,0,0,0,0,0,0,0,0
